ascent_rate,descent_rate,et_dysfunction,max_pressure_differential,barotitis_risk,baromyringitis_risk,et_locked_duration,et_collapse_duration,overall_risk,pressure_control,et_function_score
1888.889,10000.0,0.95,477.961,99.835,99.78,99.945,99.89,100.0,-428.511,0.055
1888.889,10000.0,1.0,477.965,99.835,99.78,99.945,99.89,100.0,-428.762,0.055
1888.889,11000.0,0.0,5.158,0.0,0.0,88.154,0.0,0.918,99.994,11.846
1888.889,11000.0,0.05,12.393,0.0,0.0,87.658,0.0,0.914,99.989,12.342
1888.889,11000.0,0.1,48.821,0.0,0.0,88.871,0.0,0.937,99.964,11.129
1888.889,11000.0,0.15,74.564,0.0,0.0,88.099,0.0,6.078,99.948,11.901
1888.889,11000.0,0.2,112.541,0.0,0.0,88.044,0.0,9.17,99.914,11.956
1888.889,11000.0,0.25,144.432,0.055,0.055,88.209,0.0,11.944,99.891,11.791
1888.889,11000.0,0.3,439.184,0.11,0.11,88.43,0.11,42.35,99.565,11.57
1888.889,11000.0,0.35,477.838,0.11,0.11,87.658,0.11,45.342,99.48,12.342
1888.889,11000.0,0.4,439.21,0.11,0.11,89.091,0.11,50.516,99.581,10.909
1888.889,11000.0,0.45,439.222,0.11,0.11,88.54,0.11,57.337,99.559,11.46
1888.889,11000.0,0.5,439.232,0.11,0.11,90.303,0.11,65.456,99.492,9.697
1888.889,11000.0,0.55,477.681,99.78,99.78,99.945,99.835,100.0,-408.429,0.055
1888.889,11000.0,0.6,334.42,99.614,99.614,99.78,99.725,100.0,-253.805,0.22
1888.889,11000.0,0.65,477.928,0.11,0.11,99.008,94.986,100.0,4.737,0.992
1888.889,11000.0,0.7,477.839,99.78,99.78,99.945,99.835,100.0,-419.742,0.055
1888.889,11000.0,0.75,477.877,99.78,99.78,99.945,99.835,100.0,-422.507,0.055
1888.889,11000.0,0.8,448.917,99.78,99.78,99.89,99.835,100.0,-392.609,0.11
1888.889,11000.0,0.85,457.406,99.78,99.78,99.89,99.835,100.0,-403.759,0.11
1888.889,11000.0,0.9,477.951,99.835,99.78,99.945,99.835,100.0,-427.786,0.055
1888.889,11000.0,0.95,477.961,99.835,99.78,99.945,99.89,100.0,-428.54,0.055
1888.889,11000.0,1.0,477.965,99.835,99.78,99.945,99.89,100.0,-428.792,0.055
1888.889,13333.333,0.0,5.225,0.0,0.0,86.281,0.0,0.898,99.996,13.719
1888.889,13333.333,0.05,56.555,0.0,0.0,88.209,0.0,0.933,99.95,11.791
1888.889,13333.333,0.1,92.983,0.0,0.0,87.934,0.0,0.946,99.934,12.066
1888.889,13333.333,0.15,118.725,0.0,0.0,89.091,0.0,7.842,99.927,10.909
1888.889,13333.333,0.2,151.224,0.055,0.055,89.256,0.0,10.423,99.899,10.744
1888.889,13333.333,0.25,183.114,0.055,0.055,87.713,0.0,12.965,99.867,12.287
1888.889,13333.333,0.3,477.867,0.11,0.11,89.256,0.11,42.47,99.568,10.744
1888.889,13333.333,0.35,477.88,0.11,0.11,89.201,0.11,45.362,99.52,10.799
1888.889,13333.333,0.4,477.893,0.11,0.11,89.862,0.11,50.66,99.514,10.138
1888.889,13333.333,0.45,477.904,0.11,0.11,89.697,0.11,57.506,99.548,10.303
1888.889,13333.333,0.5,477.915,0.11,0.11,88.54,0.11,65.595,99.493,11.46
1888.889,13333.333,0.55,477.681,99.78,99.78,99.945,99.835,100.0,-408.479,0.055
1888.889,13333.333,0.6,427.264,99.725,99.725,99.835,99.78,100.0,-356.72,0.165
1888.889,13333.333,0.65,477.793,99.78,99.78,99.945,99.835,100.0,-416.524,0.055
1888.889,13333.333,0.7,477.839,99.78,99.78,99.89,99.835,100.0,-419.782,0.11
1888.889,13333.333,0.75,477.877,99.78,99.78,99.89,99.835,100.0,-422.55,0.11
1888.889,13333.333,0.8,477.909,99.78,99.78,99.945,99.835,100.0,-424.82,0.055
1888.889,13333.333,0.85,477.933,99.835,99.78,99.945,99.835,100.0,-426.579,0.055
1888.889,13333.333,0.9,477.951,99.835,99.78,99.945,99.835,100.0,-427.836,0.055
1888.889,13333.333,0.95,477.961,99.835,99.78,99.89,99.89,100.0,-428.59,0.11
1888.889,13333.333,1.0,477.965,99.835,99.78,99.945,99.89,100.0,-428.842,0.055
1888.889,15666.667,0.0,42.759,0.0,0.0,88.148,0.0,0.927,99.965,11.852
1888.889,15666.667,0.05,97.666,0.0,0.0,88.258,0.0,0.952,99.937,11.742
1888.889,15666.667,0.1,134.094,0.055,0.0,87.817,0.0,1.322,99.918,12.183
1888.889,15666.667,0.15,159.837,0.055,0.055,88.644,0.0,8.861,99.896,11.356
1888.889,15666.667,0.2,179.389,0.055,0.055,88.203,0.0,11.045,99.887,11.797
1888.889,15666.667,0.25,195.334,0.055,0.055,88.479,0.0,13.209,99.871,11.521
1888.889,15666.667,0.3,344.31,0.055,0.055,87.927,0.055,41.751,99.732,12.073
1888.889,15666.667,0.35,356.853,0.055,0.055,89.085,0.055,44.733,99.74,10.915
1888.889,15666.667,0.4,368.591,0.055,0.055,88.368,0.055,50.05,99.683,11.632
1888.889,15666.667,0.45,477.904,0.11,0.11,88.809,0.11,57.492,99.476,11.191
1888.889,15666.667,0.5,477.915,0.11,0.11,90.077,0.11,65.624,99.464,9.923
1888.889,15666.667,0.55,477.681,99.779,99.779,99.945,99.835,100.0,-408.515,0.055
1888.889,15666.667,0.6,281.572,99.449,99.394,99.669,99.504,100.0,-132.955,0.331
1888.889,15666.667,0.65,477.793,99.779,99.779,99.945,99.835,100.0,-416.555,0.055
1888.889,15666.667,0.7,336.321,99.669,99.669,99.779,99.724,100.0,-262.926,0.221
1888.889,15666.667,0.75,477.877,99.779,99.779,99.89,99.835,100.0,-422.578,0.11
1888.889,15666.667,0.8,477.909,99.779,99.779,99.945,99.835,100.0,-424.847,0.055
1888.889,15666.667,0.85,477.933,99.835,99.779,99.945,99.835,100.0,-426.605,0.055
1888.889,15666.667,0.9,477.951,99.835,99.779,99.945,99.835,100.0,-427.862,0.055
1888.889,15666.667,0.95,477.961,99.835,99.779,99.945,99.89,100.0,-428.615,0.055
1888.889,15666.667,1.0,477.965,99.835,99.779,99.945,99.89,100.0,-428.867,0.055
1888.889,18000.0,0.0,80.718,0.0,0.0,86.494,0.0,0.926,99.951,13.506
1888.889,18000.0,0.05,135.624,0.055,0.0,87.321,0.0,1.337,99.914,12.679
1888.889,18000.0,0.1,172.052,0.055,0.055,87.211,0.0,1.634,99.891,12.789
1888.889,18000.0,0.15,197.795,0.055,0.055,87.431,0.0,9.464,99.876,12.569
1888.889,18000.0,0.2,217.347,0.055,0.055,88.975,0.0,11.633,99.867,11.025
1888.889,18000.0,0.25,233.292,0.055,0.055,89.195,0.0,13.784,99.839,10.805
1888.889,18000.0,0.3,380.669,0.055,0.055,88.699,0.055,42.061,99.698,11.301
1888.889,18000.0,0.35,380.675,0.055,0.055,87.762,0.055,44.912,99.694,12.238
1888.889,18000.0,0.4,380.682,0.055,0.055,88.534,0.055,50.156,99.734,11.466
1888.889,18000.0,0.45,380.687,0.055,0.055,88.093,0.055,56.928,99.694,11.907
1888.889,18000.0,0.5,390.592,0.055,0.055,89.636,0.055,65.08,99.513,10.364
1888.889,18000.0,0.55,477.681,99.779,99.779,99.89,99.835,100.0,-408.516,0.11
1888.889,18000.0,0.6,477.741,99.779,99.779,99.89,99.835,100.0,-412.792,0.11
1888.889,18000.0,0.65,427.299,99.724,99.724,99.835,99.779,100.0,-360.532,0.165
1888.889,18000.0,0.7,477.839,99.779,99.779,99.945,99.835,100.0,-419.845,0.055
1888.889,18000.0,0.75,402.083,99.724,99.669,99.835,99.779,100.0,-338.555,0.165
1888.889,18000.0,0.8,448.917,99.779,99.779,99.835,99.835,100.0,-392.692,0.165
1888.889,18000.0,0.85,457.406,99.779,99.779,99.89,99.835,100.0,-403.858,0.11
1888.889,18000.0,0.9,477.951,99.835,99.779,99.945,99.835,100.0,-427.885,0.055
1888.889,18000.0,0.95,477.961,99.835,99.779,99.945,99.89,100.0,-428.638,0.055
1888.889,18000.0,1.0,477.965,99.835,99.779,99.89,99.89,100.0,-428.89,0.11
2111.111,1000.0,0.0,0.0,0.0,0.0,85.349,0.0,0.888,100.0,14.651
2111.111,1000.0,0.05,0.0,0.0,0.0,87.527,0.0,0.91,100.0,12.473
2111.111,1000.0,0.1,0.0,0.0,0.0,86.874,0.0,0.903,100.0,13.126
2111.111,1000.0,0.15,0.0,0.0,0.0,87.527,0.0,5.689,100.0,12.473
2111.111,1000.0,0.2,0.0,0.0,0.0,87.473,0.0,6.823,100.0,12.527
2111.111,1000.0,0.25,0.0,0.0,0.0,87.309,0.0,7.945,100.0,12.691
2111.111,1000.0,0.3,29.182,0.0,0.0,88.072,0.0,27.922,99.881,11.928
2111.111,1000.0,0.35,28.654,0.0,0.0,87.309,0.0,29.56,99.883,12.691
2111.111,1000.0,0.4,33.087,0.0,0.0,88.508,0.0,33.516,99.872,11.492
2111.111,1000.0,0.45,52.819,0.0,0.0,87.473,0.0,37.902,99.721,12.527
2111.111,1000.0,0.5,52.824,0.0,0.0,89.27,0.0,44.11,99.676,10.73
2111.111,1000.0,0.55,96.721,0.0,0.0,89.27,0.0,50.896,99.375,10.73
2111.111,1000.0,0.6,421.518,99.346,99.292,99.728,99.455,100.0,-347.496,0.272
2111.111,1000.0,0.65,421.559,99.346,99.292,99.782,99.455,100.0,-351.326,0.218
2111.111,1000.0,0.7,430.684,99.455,99.346,99.837,99.51,100.0,-364.685,0.163
2111.111,1000.0,0.75,477.89,99.619,99.564,99.946,99.673,100.0,-419.799,0.054
2111.111,1000.0,0.8,477.917,99.619,99.564,99.891,99.728,100.0,-422.081,0.109
2111.111,1000.0,0.85,477.938,99.673,99.619,99.946,99.728,100.0,-423.868,0.054
2111.111,1000.0,0.9,477.953,99.673,99.619,99.891,99.782,100.0,-425.139,0.109
2111.111,1000.0,0.95,477.962,99.673,99.673,99.946,99.837,100.0,-425.902,0.054
2111.111,1000.0,1.0,477.965,99.673,99.673,99.946,99.837,100.0,-426.157,0.054
2111.111,1800.0,0.0,0.0,0.0,0.0,87.178,0.0,0.907,100.0,12.822
2111.111,1800.0,0.05,0.0,0.0,0.0,86.521,0.0,0.9,100.0,13.479
2111.111,1800.0,0.1,0.0,0.0,0.0,86.63,0.0,0.901,100.0,13.37
2111.111,1800.0,0.15,0.0,0.0,0.0,88.329,0.0,5.741,100.0,11.671
2111.111,1800.0,0.2,0.0,0.0,0.0,88.164,0.0,6.877,100.0,11.836
2111.111,1800.0,0.25,0.0,0.0,0.0,88.767,0.0,8.078,100.0,11.233
2111.111,1800.0,0.3,25.681,0.0,0.0,86.849,0.0,27.494,99.984,13.151
2111.111,1800.0,0.35,35.481,0.0,0.0,88.384,0.0,30.009,99.897,11.616
2111.111,1800.0,0.4,43.492,0.0,0.0,87.123,0.0,33.145,99.885,12.877
2111.111,1800.0,0.45,56.238,0.0,0.0,88.384,0.0,38.331,99.851,11.616
2111.111,1800.0,0.5,63.921,0.0,0.0,86.466,0.0,42.918,99.595,13.534
2111.111,1800.0,0.55,477.722,99.616,99.616,99.836,99.726,100.0,-407.027,0.164
2111.111,1800.0,0.6,477.773,99.726,99.616,99.781,99.726,100.0,-411.281,0.219
2111.111,1800.0,0.65,368.728,99.397,99.397,99.616,99.507,100.0,-294.152,0.384
2111.111,1800.0,0.7,383.512,99.507,99.397,99.616,99.507,100.0,-313.779,0.384
2111.111,1800.0,0.75,477.89,99.726,99.671,99.836,99.781,100.0,-421.185,0.164
2111.111,1800.0,0.8,477.917,99.726,99.671,99.945,99.781,100.0,-423.484,0.055
2111.111,1800.0,0.85,477.938,99.726,99.726,99.945,99.781,100.0,-425.253,0.055
2111.111,1800.0,0.9,477.953,99.726,99.726,99.945,99.836,100.0,-426.517,0.055
2111.111,1800.0,0.95,477.962,99.781,99.726,99.945,99.89,100.0,-427.275,0.055
2111.111,1800.0,1.0,477.965,99.781,99.726,99.945,99.89,100.0,-427.528,0.055
2111.111,2600.0,0.0,0.0,0.0,0.0,87.589,0.0,0.911,100.0,12.411
2111.111,2600.0,0.05,0.0,0.0,0.0,87.644,0.0,0.911,100.0,12.356
2111.111,2600.0,0.1,0.0,0.0,0.0,88.303,0.0,0.918,100.0,11.697
2111.111,2600.0,0.15,0.0,0.0,0.0,87.754,0.0,5.704,100.0,12.246
2111.111,2600.0,0.2,0.0,0.0,0.0,87.974,0.0,6.862,100.0,12.026
2111.111,2600.0,0.25,0.0,0.0,0.0,88.578,0.0,8.061,100.0,11.422
2111.111,2600.0,0.3,38.667,0.0,0.0,88.852,0.0,28.281,99.951,11.148
2111.111,2600.0,0.35,19.97,0.0,0.0,88.797,0.0,29.93,99.988,11.203
2111.111,2600.0,0.4,55.365,0.0,0.0,88.742,0.0,33.893,99.886,11.258
2111.111,2600.0,0.45,49.978,0.0,0.0,89.621,0.0,38.771,99.731,10.379
2111.111,2600.0,0.5,191.213,0.11,0.055,88.303,0.11,58.216,99.639,11.697
2111.111,2600.0,0.55,421.482,99.561,99.561,99.835,99.671,100.0,-345.225,0.165
2111.111,2600.0,0.6,319.142,99.451,99.396,99.78,99.561,100.0,-236.255,0.22
2111.111,2600.0,0.65,421.57,99.616,99.561,99.835,99.671,100.0,-353.282,0.165
2111.111,2600.0,0.7,383.512,99.561,99.506,99.725,99.616,100.0,-314.323,0.275
2111.111,2600.0,0.75,439.993,99.671,99.671,99.835,99.725,100.0,-379.691,0.165
2111.111,2600.0,0.8,477.917,99.78,99.725,99.945,99.78,100.0,-424.023,0.055
2111.111,2600.0,0.85,477.938,99.78,99.78,99.945,99.835,100.0,-425.788,0.055
2111.111,2600.0,0.9,477.953,99.78,99.78,99.945,99.89,100.0,-427.049,0.055
2111.111,2600.0,0.95,477.962,99.78,99.78,99.89,99.89,100.0,-427.806,0.11
2111.111,2600.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.058,0.055
2111.111,3400.0,0.0,0.0,0.0,0.0,86.421,0.0,0.899,100.0,13.579
2111.111,3400.0,0.05,0.0,0.0,0.0,87.356,0.0,0.908,100.0,12.644
2111.111,3400.0,0.1,0.0,0.0,0.0,85.981,0.0,0.894,100.0,14.019
2111.111,3400.0,0.15,0.0,0.0,0.0,88.84,0.0,5.775,100.0,11.16
2111.111,3400.0,0.2,0.0,0.0,0.0,89.225,0.0,6.96,100.0,10.775
2111.111,3400.0,0.25,0.0,0.0,0.0,87.741,0.0,7.984,100.0,12.259
2111.111,3400.0,0.3,22.329,0.0,0.0,88.675,0.0,28.018,99.977,11.325
2111.111,3400.0,0.35,30.803,0.0,0.0,88.51,0.0,29.989,99.958,11.49
2111.111,3400.0,0.4,30.81,0.0,0.0,88.125,0.0,33.34,99.958,11.875
2111.111,3400.0,0.45,58.196,0.0,0.0,87.85,0.0,38.131,99.901,12.15
2111.111,3400.0,0.5,59.49,0.0,0.0,88.785,0.0,43.975,99.841,11.215
2111.111,3400.0,0.55,477.722,99.725,99.725,99.945,99.78,100.0,-407.933,0.055
2111.111,3400.0,0.6,462.968,0.275,0.275,90.599,13.469,91.316,86.945,9.401
2111.111,3400.0,0.65,421.578,99.615,99.615,99.835,99.78,100.0,-353.609,0.165
2111.111,3400.0,0.7,477.857,99.78,99.725,99.945,99.78,100.0,-419.27,0.055
2111.111,3400.0,0.75,402.096,99.615,99.615,99.835,99.78,100.0,-337.988,0.165
2111.111,3400.0,0.8,477.917,99.78,99.725,99.945,99.835,100.0,-424.309,0.055
2111.111,3400.0,0.85,477.938,99.78,99.78,99.945,99.835,100.0,-426.073,0.055
2111.111,3400.0,0.9,477.953,99.78,99.78,99.945,99.89,100.0,-427.332,0.055
2111.111,3400.0,0.95,477.962,99.78,99.78,99.945,99.89,100.0,-428.088,0.055
2111.111,3400.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.34,0.055
2111.111,4200.0,0.0,0.0,0.0,0.0,88.442,0.0,0.92,100.0,11.558
2111.111,4200.0,0.05,0.0,0.0,0.0,88.112,0.0,0.916,100.0,11.888
2111.111,4200.0,0.1,0.0,0.0,0.0,87.782,0.0,0.913,100.0,12.218
2111.111,4200.0,0.15,0.0,0.0,0.0,88.332,0.0,5.742,100.0,11.668
2111.111,4200.0,0.2,0.0,0.0,0.0,88.332,0.0,6.89,100.0,11.668
2111.111,4200.0,0.25,0.0,0.0,0.0,89.378,0.0,8.133,100.0,10.622
2111.111,4200.0,0.3,22.228,0.0,0.0,87.947,0.0,27.79,99.986,12.053
2111.111,4200.0,0.35,35.481,0.0,0.0,89.488,0.0,30.377,99.919,10.512
2111.111,4200.0,0.4,35.488,0.0,0.0,88.828,0.0,33.67,99.978,11.172
2111.111,4200.0,0.45,52.512,0.0,0.0,88.332,0.0,38.261,99.878,11.668
2111.111,4200.0,0.5,128.522,0.055,0.055,87.122,0.055,50.459,99.733,12.878
2111.111,4200.0,0.55,421.472,99.67,99.615,99.89,99.725,100.0,-345.735,0.11
2111.111,4200.0,0.6,421.519,99.67,99.615,99.89,99.78,100.0,-350.009,0.11
2111.111,4200.0,0.65,477.818,99.78,99.725,99.89,99.835,100.0,-416.172,0.11
2111.111,4200.0,0.7,477.857,99.78,99.725,99.945,99.835,100.0,-419.457,0.055
2111.111,4200.0,0.75,477.89,99.78,99.725,99.945,99.835,100.0,-422.225,0.055
2111.111,4200.0,0.8,477.917,99.835,99.725,99.945,99.835,100.0,-424.49,0.055
2111.111,4200.0,0.85,477.938,99.835,99.78,99.945,99.835,100.0,-426.252,0.055
2111.111,4200.0,0.9,477.953,99.835,99.835,99.945,99.89,100.0,-427.51,0.055
2111.111,4200.0,0.95,477.962,99.835,99.835,99.945,99.89,100.0,-428.265,0.055
2111.111,4200.0,1.0,477.965,99.835,99.835,99.945,99.89,100.0,-428.517,0.055
2111.111,5000.0,0.0,0.0,0.0,0.0,87.28,0.0,0.908,100.0,12.72
2111.111,5000.0,0.05,0.0,0.0,0.0,86.564,0.0,0.9,100.0,13.436
2111.111,5000.0,0.1,0.0,0.0,0.0,88.161,0.0,0.917,100.0,11.839
2111.111,5000.0,0.15,0.0,0.0,0.0,87.72,0.0,5.702,100.0,12.28
2111.111,5000.0,0.2,0.0,0.0,0.0,86.894,0.0,6.778,100.0,13.106
2111.111,5000.0,0.25,0.0,0.0,0.0,87.555,0.0,7.968,100.0,12.445
2111.111,5000.0,0.3,28.647,0.0,0.0,89.923,0.0,28.492,99.982,10.077
2111.111,5000.0,0.35,43.488,0.0,0.0,87.83,0.0,29.922,99.93,12.17
2111.111,5000.0,0.4,38.02,0.0,0.0,88.381,0.0,33.539,99.951,11.619
2111.111,5000.0,0.45,139.371,0.055,0.055,88.381,0.055,45.78,99.799,11.619
2111.111,5000.0,0.5,156.637,0.055,0.055,89.262,0.055,54.633,99.701,10.738
2111.111,5000.0,0.55,257.253,99.229,75.936,99.449,99.284,100.0,-45.961,0.551
2111.111,5000.0,0.6,319.111,99.559,99.559,99.78,99.615,100.0,-236.705,0.22
2111.111,5000.0,0.65,368.721,99.67,99.615,99.835,99.725,100.0,-295.33,0.165
2111.111,5000.0,0.7,383.512,99.725,99.615,99.835,99.725,100.0,-314.955,0.165
2111.111,5000.0,0.75,477.89,99.835,99.78,99.945,99.835,100.0,-422.348,0.055
2111.111,5000.0,0.8,477.917,99.835,99.78,99.89,99.835,100.0,-424.608,0.11
2111.111,5000.0,0.85,477.938,99.835,99.835,99.945,99.835,100.0,-426.373,0.055
2111.111,5000.0,0.9,477.953,99.835,99.835,99.945,99.89,100.0,-427.63,0.055
2111.111,5000.0,0.95,477.962,99.835,99.835,99.945,99.89,100.0,-428.385,0.055
2111.111,5000.0,1.0,477.965,99.835,99.835,99.945,99.89,100.0,-428.636,0.055
2111.111,5500.0,0.0,0.0,0.0,0.0,86.289,0.0,0.897,100.0,13.711
2111.111,5500.0,0.05,0.0,0.0,0.0,87.72,0.0,0.912,100.0,12.28
2111.111,5500.0,0.1,0.0,0.0,0.0,87.335,0.0,0.908,100.0,12.665
2111.111,5500.0,0.15,0.0,0.0,0.0,88.987,0.0,5.784,100.0,11.013
2111.111,5500.0,0.2,0.0,0.0,0.0,88.161,0.0,6.877,100.0,11.839
2111.111,5500.0,0.25,0.0,0.0,0.0,87.72,0.0,7.983,100.0,12.28
2111.111,5500.0,0.3,38.654,0.0,0.0,89.262,0.0,28.408,99.909,10.738
2111.111,5500.0,0.35,30.805,0.0,0.0,88.656,0.0,30.038,99.97,11.344
2111.111,5500.0,0.4,148.098,0.055,0.055,89.262,0.055,41.317,99.872,10.738
2111.111,5500.0,0.45,281.583,0.11,0.11,88.326,0.11,55.291,99.609,11.674
2111.111,5500.0,0.5,477.84,0.22,0.165,88.326,0.22,65.614,99.123,11.674
2111.111,5500.0,0.55,439.181,0.165,0.165,89.593,0.165,74.634,99.292,10.407
2111.111,5500.0,0.6,477.773,99.835,99.725,99.945,99.835,100.0,-412.59,0.055
2111.111,5500.0,0.65,421.572,99.67,99.67,99.89,99.725,100.0,-353.971,0.11
2111.111,5500.0,0.7,477.857,99.835,99.78,99.945,99.835,100.0,-419.633,0.055
2111.111,5500.0,0.75,477.89,99.835,99.78,99.945,99.835,100.0,-422.4,0.055
2111.111,5500.0,0.8,448.925,99.78,99.725,99.89,99.835,100.0,-392.504,0.11
2111.111,5500.0,0.85,477.938,99.835,99.835,99.945,99.835,100.0,-426.424,0.055
2111.111,5500.0,0.9,477.953,99.835,99.835,99.945,99.89,100.0,-427.682,0.055
2111.111,5500.0,0.95,477.962,99.835,99.835,99.945,99.89,100.0,-428.437,0.055
2111.111,5500.0,1.0,477.965,99.835,99.835,99.945,99.89,100.0,-428.688,0.055
2111.111,6625.0,0.0,0.0,0.0,0.0,87.163,0.0,0.906,100.0,12.837
2111.111,6625.0,0.05,0.0,0.0,0.0,87.218,0.0,0.907,100.0,12.782
2111.111,6625.0,0.1,0.0,0.0,0.0,86.556,0.0,0.9,100.0,13.444
2111.111,6625.0,0.15,0.0,0.0,0.0,87.934,0.0,5.716,100.0,12.066
2111.111,6625.0,0.2,1.924,0.0,0.0,88.43,0.0,6.908,99.999,11.57
2111.111,6625.0,0.25,17.869,0.0,0.0,87.438,0.0,8.058,99.989,12.562
2111.111,6625.0,0.3,166.538,0.055,0.055,89.146,0.055,36.134,99.88,10.854
2111.111,6625.0,0.35,179.081,0.055,0.055,89.091,0.055,39.501,99.826,10.909
2111.111,6625.0,0.4,190.819,0.055,0.055,89.642,0.055,44.94,99.828,10.358
2111.111,6625.0,0.45,310.963,0.11,0.11,87.879,0.11,55.971,99.65,12.121
2111.111,6625.0,0.5,321.771,0.11,0.11,89.366,0.11,64.121,99.589,10.634
2111.111,6625.0,0.55,421.477,99.669,99.669,99.835,99.725,100.0,-345.985,0.165
2111.111,6625.0,0.6,477.773,99.835,99.78,99.945,99.835,100.0,-412.696,0.055
2111.111,6625.0,0.65,477.818,99.835,99.78,99.945,99.835,100.0,-416.467,0.055
2111.111,6625.0,0.7,289.166,99.504,99.504,99.725,99.614,100.0,-210.647,0.275
2111.111,6625.0,0.75,439.993,99.78,99.78,99.835,99.78,100.0,-380.439,0.165
2111.111,6625.0,0.8,477.917,99.835,99.78,99.945,99.835,100.0,-424.763,0.055
2111.111,6625.0,0.85,457.41,99.78,99.78,99.89,99.835,100.0,-403.752,0.11
2111.111,6625.0,0.9,477.953,99.835,99.835,99.945,99.89,100.0,-427.779,0.055
2111.111,6625.0,0.95,477.962,99.835,99.835,99.945,99.89,100.0,-428.533,0.055
2111.111,6625.0,1.0,477.965,99.835,99.835,99.89,99.89,100.0,-428.785,0.11
2111.111,7750.0,0.0,0.0,0.0,0.0,87.163,0.0,0.906,100.0,12.837
2111.111,7750.0,0.05,0.0,0.0,0.0,88.209,0.0,0.917,100.0,11.791
2111.111,7750.0,0.1,0.0,0.0,0.0,87.603,0.0,0.911,100.0,12.397
2111.111,7750.0,0.15,7.242,0.0,0.0,88.54,0.0,5.786,99.996,11.46
2111.111,7750.0,0.2,26.794,0.0,0.0,87.548,0.0,6.952,99.984,12.452
2111.111,7750.0,0.25,44.971,0.0,0.0,89.036,0.0,8.322,99.971,10.964
2111.111,7750.0,0.3,344.212,0.11,0.11,88.595,0.11,41.76,99.661,11.405
2111.111,7750.0,0.35,356.769,0.11,0.11,89.587,0.11,44.742,99.637,10.413
2111.111,7750.0,0.4,368.519,0.11,0.11,86.446,0.11,50.028,99.567,13.554
2111.111,7750.0,0.45,477.844,0.165,0.165,87.713,0.165,57.484,99.387,12.287
2111.111,7750.0,0.5,455.855,0.165,0.11,88.595,0.11,65.511,99.333,11.405
2111.111,7750.0,0.55,421.494,99.725,99.725,99.835,99.78,100.0,-346.118,0.165
2111.111,7750.0,0.6,477.773,99.835,99.78,99.945,99.835,100.0,-412.764,0.055
2111.111,7750.0,0.65,477.818,99.835,99.78,99.945,99.835,100.0,-416.534,0.055
2111.111,7750.0,0.7,383.512,99.725,99.614,99.835,99.78,100.0,-315.176,0.165
2111.111,7750.0,0.75,439.993,99.78,99.78,99.835,99.78,100.0,-380.506,0.165
2111.111,7750.0,0.8,448.925,99.78,99.78,99.89,99.835,100.0,-392.67,0.11
2111.111,7750.0,0.85,477.938,99.835,99.835,99.945,99.835,100.0,-426.59,0.055
2111.111,7750.0,0.9,477.953,99.835,99.835,99.945,99.89,100.0,-427.847,0.055
2111.111,7750.0,0.95,477.962,99.835,99.835,99.945,99.89,100.0,-428.601,0.055
2111.111,7750.0,1.0,477.965,99.835,99.835,99.945,99.89,100.0,-428.853,0.055
2111.111,8875.0,0.0,0.0,0.0,0.0,87.707,0.0,0.912,100.0,12.293
2111.111,8875.0,0.05,0.0,0.0,0.0,88.644,0.0,0.922,100.0,11.356
2111.111,8875.0,0.1,5.622,0.0,0.0,88.809,0.0,0.925,99.997,11.191
2111.111,8875.0,0.15,31.365,0.0,0.0,87.927,0.0,5.833,99.981,12.073
2111.111,8875.0,0.2,50.917,0.0,0.0,86.88,0.0,6.984,99.969,13.12
2111.111,8875.0,0.25,81.941,0.0,0.0,88.864,0.0,9.013,99.941,11.136
2111.111,8875.0,0.3,376.694,0.11,0.11,88.423,0.11,42.033,99.652,11.577
2111.111,8875.0,0.35,376.708,0.11,0.11,88.809,0.11,44.9,99.634,11.191
2111.111,8875.0,0.4,376.72,0.11,0.11,88.864,0.11,50.134,99.606,11.136
2111.111,8875.0,0.45,379.759,0.11,0.11,88.313,0.11,56.931,99.601,11.687
2111.111,8875.0,0.5,390.567,0.11,0.11,88.534,0.11,65.071,99.415,11.466
2111.111,8875.0,0.55,477.722,99.779,99.779,99.945,99.835,100.0,-408.551,0.055
2111.111,8875.0,0.6,477.773,99.835,99.779,99.945,99.835,100.0,-412.823,0.055
2111.111,8875.0,0.65,421.564,99.724,99.724,99.835,99.779,100.0,-354.156,0.165
2111.111,8875.0,0.7,477.857,99.835,99.779,99.945,99.835,100.0,-419.858,0.055
2111.111,8875.0,0.75,477.89,99.835,99.779,99.945,99.835,100.0,-422.621,0.055
2111.111,8875.0,0.8,477.917,99.835,99.779,99.945,99.835,100.0,-424.883,0.055
2111.111,8875.0,0.85,477.938,99.835,99.835,99.89,99.835,100.0,-426.639,0.11
2111.111,8875.0,0.9,477.953,99.835,99.835,99.945,99.89,100.0,-427.898,0.055
2111.111,8875.0,0.95,477.962,99.835,99.835,99.89,99.89,100.0,-428.651,0.11
2111.111,8875.0,1.0,477.965,99.835,99.835,99.945,99.89,100.0,-428.903,0.055
2111.111,10000.0,0.0,0.0,0.0,0.0,87.266,0.0,0.908,100.0,12.734
2111.111,10000.0,0.05,0.0,0.0,0.0,88.644,0.0,0.922,100.0,11.356
2111.111,10000.0,0.1,28.826,0.0,0.0,88.644,0.0,0.928,99.982,11.356
